"OHBFG","2109","000000-000000",60.00,"D",616.50,"D",528.00,.00,"FL10979","GGSL"
"OHBFG","2109","000000-000000",3.00,"D",75.00,"D",.00,.00,"FS","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",774.00,"D",.00,.00,"FUNSPOOKY21","GGSL"
"OHBFG","2109","000000-000000",12.00,"D",132.00,"D",12.00,.00,"G414","GGSL"
"OHBFG","2109","000000-000000",24.00,"D",318.00,"D",.00,.00,"G424","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",363.96,"D",.00,.00,"GD5014","GGSL"
"OHBFG","2109","000000-000000",162.00,"D",.00,"Z",508.00,.00,"GHSTCAT21","GGSL"
"OHBFG","2109","000000-000000",-1.00,"C",-14.75,"C",.00,.00,"H009AS","GGSL"
"OHBFG","2109","000000-000000",-1.00,"C",-14.75,"C",.00,.00,"H009BS","GGSL"
"OHBFG","2109","000000-000000",2.00,"D",392.86,"D",2.00,.00,"H11000CY1WGI19","GGSL"
"OHBFG","2109","000000-000000",20.00,"D",13569.50,"D",.00,.00,"HALLOWEENBEST21","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",720.00,"D",.00,.00,"HARVEST21","GGSL"
"OHBFG","2109","000000-000000",8.00,"D",91.44,"D",8.00,.00,"HJTS17105","GGSL"
"OHBFG","2109","000000-000000",117.00,"D",.00,"Z",2356.00,609.00,"HORTCAT21","GGSL"
"OHBFG","2109","000000-000000",6.00,"D",108.00,"D",.00,.00,"HP201","GGSL"
"OHBFG","2109","000000-000000",54.00,"D",810.00,"D",.00,.00,"HP233","GGSL"
"OHBFG","2109","000000-000000",12.00,"D",336.00,"D",.00,.00,"HP237","GGSL"
"OHBFG","2109","000000-000000",12.00,"D",180.00,"D",.00,.00,"HP239","GGSL"
"OHBFG","2109","000000-000000",36.00,"D",540.00,"D",.00,.00,"HP240","GGSL"
"OHBFG","2109","000000-000000",36.00,"D",432.00,"D",.00,.00,"HP247","GGSL"
"OHBFG","2109","000000-000000",12.00,"D",300.00,"D",.00,.00,"HP276","GGSL"
"OHBFG","2109","000000-000000",12.00,"D",300.00,"D",.00,.00,"HP277","GGSL"
"OHBFG","2109","000000-000000",24.00,"D",240.00,"D",.00,.00,"HP282","GGSL"
"OHBFG","2109","000000-000000",6.00,"D",108.00,"D",.00,.00,"HP283","GGSL"
"OHBFG","2109","000000-000000",6.00,"D",108.00,"D",.00,.00,"HP284","GGSL"
"OHBFG","2109","000000-000000",12.00,"D",80.24,"D",24.00,.00,"HY31032","GGSL"
"OHBFG","2109","000000-000000",12.00,"D",42.96,"D",12.00,.00,"HY31041","GGSL"
"OHBFG","2109","000000-000000",3.00,"D",755.71,"D",12.00,.00,"HY32118Q","GGSL"
"OHBFG","2109","000000-000000",3.00,"D",924.49,"D",.00,.00,"HY32168Q","GGSL"
"OHBFG","2109","000000-000000",22.00,"D",246.23,"D",26.00,.00,"HY32179","GGSL"
"OHBFG","2109","000000-000000",22.00,"D",329.79,"D",134.00,.00,"HY32351","GGSL"
"OHBFG","2109","000000-000000",273.00,"D",4144.63,"D",265.00,.00,"HY32406","GGSL"
"OHBFG","2109","000000-000000",123.00,"D",.00,"Z",.00,.00,"INDOORCAT20","GGSL"
"OHBFG","2109","000000-000000",133.00,"D",.00,"Z",537.00,.00,"INDOORCAT21","GGSL"
"OHBFG","2109","000000-000000",23.00,"D",20355.00,"D",.00,.00,"JACK MINIS","GGSL"
"OHBFG","2109","000000-000000",28.00,"D",241.40,"D",.00,.00,"KERRB04A62KIT","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",40.00,"D",.00,.00,"L206C7","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",89.25,"D",37.00,.00,"LFCONTACTAT50","GGSL"
"OHBFG","2109","000000-000000",2165.00,"D",24671.39,"D",6208.00,.00,"LFPC","GGSL"
"OHBFG","2109","000000-000000",2.00,"D",.00,"Z",36.00,.00,"LGCAT20","GGSL"
"OHBFG","2109","000000-000000",22.00,"D",.00,"Z",134.00,.00,"LGCAT21","GGSL"
"OHBFG","2109","000000-000000",8.00,"D",86.08,"D",.00,.00,"LLC12CLR","GGSL"
"OHBFG","2109","000000-000000",-1.00,"C",-29.50,"C",.00,.00,"M706","GGSL"
"OHBFG","2109","000000-000000",-1.00,"C",-29.50,"C",.00,.00,"M708","GGSL"
"OHBFG","2109","000000-000000",-.50,"C",-345.62,"C",.00,.00,"M8980CZ","GGSL"
"OHBFG","2109","000000-000000",4.00,"D",.00,"Z",8544.00,.00,"MCDCAT21","GGSL"
"OHBFG","2109","000000-000000",4.00,"D",210.58,"D",829.00,.00,"MJF1-TRAY","GGSL"
"OHBFG","2109","000000-000000",19.00,"D",2244.76,"D",474.00,120.00,"ML-TRT10000","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",199.51,"D",97.00,9.00,"ML-TRT20000","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",397.81,"D",98.00,10.00,"ML-TRT45000","GGSL"
"OHBFG","2109","000000-000000",36.00,"D",72.00,"D",.00,.00,"MP1","GGSL"
"OHBFG","2109","000000-000000",34.00,"D",67.00,"D",.00,.00,"MP2","GGSL"
"OHBFG","2109","000000-000000",24.00,"D",48.00,"D",.00,.00,"MP3","GGSL"
"OHBFG","2109","000000-000000",24.00,"D",48.00,"D",.00,.00,"MP4","GGSL"
"OHBFG","2109","000000-000000",19.00,"D",35.50,"D",.00,.00,"MP5","GGSL"
"OHBFG","2109","000000-000000",26.00,"D",49.00,"D",.00,.00,"MP6","GGSL"
"OHBFG","2109","000000-000000",24.00,"D",48.00,"D",.00,.00,"MP7","GGSL"
"OHBFG","2109","000000-000000",24.00,"D",48.00,"D",.00,.00,"MP8","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",198.00,"D",.00,.00,"PBLSIRS","GGSL"
"OHBFG","2109","000000-000000",2.00,"D",1656.00,"D",.00,.00,"PLANTER VASO","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",96.63,"D",.00,.00,"PP98","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",253.97,"D",.00,.00,"Q40B55R","GGSL"
"OHBFG","2109","000000-000000",6.00,"D",16.32,"D",36.00,.00,"SC-51","GGSL"
"OHBFG","2109","000000-000000",6.00,"D",16.32,"D",54.00,.00,"SC-53","GGSL"
"OHBFG","2109","000000-000000",6.00,"D",16.32,"D",30.00,.00,"SC-54","GGSL"
"OHBFG","2109","000000-000000",2.00,"D",4525.26,"D",.00,.00,"SD202","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",3923.78,"D",.00,.00,"SD726","GGSL"
"OHBFG","2109","000000-000000",5.00,"D",.00,"Z",1357.00,.00,"SEEDCAT21","GGSL"
"OHBFG","2109","000000-000000",2.00,"D",56.56,"D",34.00,.00,"SF30870","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",886.00,"D",.00,.00,"SGLRFL","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",.00,"Z",.00,.00,"SIGNGR3COMBO","GGSL"
"OHBFG","2109","000000-000000",1.00,"D",649.00,"D",.00,.00,"SOMBREROS","GGSL"
"OHBFG","2109","000000-000000",200.00,"D",5246.80,"D",.00,.00,"TSCY","GGSL"
"OHBFG","2109","000000-000000",61.00,"D",718.19,"D",24.00,.00,"TWD-24","GGSL"
"OHBFG","2109","000000-000000",-1.00,"C",-72.79,"C",21.00,.00,"UPON-129","GGSL"
"OHBFG","2109","000000-000000",4.00,"D",94.56,"D",.00,.00,"V171GB","GGSL"
"OHBFG","2109","000000-000000",8.00,"D",380.16,"D",10.00,2.00,"WRAP91-W","GGSL"
"OHBFG","2109","000000-000000",4.00,"D",156.00,"D",.00,.00,"X777","GGSL"
"OHBFG","2109","000000-000000",4.00,"D",136.00,"D",.00,.00,"X907","GGSL"
"OHBFG","2109","000000-000000",-1.00,"C",-569.86,"C",.00,.00,"ZWCAS","GGSL"
"OHBFG","2109","000005033737",-10.00,"C",-66.50,"C",.00,.00,"K6007S141001","GGSL"
"OHBFG","2109","000005033744",-9.00,"C",-119.79,"C",.00,.00,"K6007S141003","GGSL"
"OHBFG","2109","000402010140",30.00,"D",783.30,"D",375.00,.00,"1014GR","GGSL"
"OHBFG","2109","000402024192",48.00,"D",83.04,"D",.00,.00,"10XSGR","GGSL"
"OHBFG","2109","000402102111",68.00,"D",117.64,"D",.00,.00,"10XSBK","GGSL"
"OHBFG","2109","000402111755",1.00,"D",8.10,"D",.00,.00,"75VBC","GGSL"
"OHBFG","2109","000402210144",35.00,"D",803.00,"D",2040.00,.00,"1014BR","GGSL"
"OHBFG","2109","000402331177",8.00,"D",108.72,"D",13.00,.00,"PC11-7","GGSL"
"OHBFG","2109","000402333751",12.00,"D",85.56,"D",39.00,.00,"PC7-5","GGSL"
"OHBFG","2109","000402910143",275.00,"D",7024.75,"D",2290.00,.00,"1014BK","GGSL"
"OHBFG","2109","003352443206",2.00,"D",19.92,"D",9.00,.00,"43206","GGSL"
"OHBFG","2109","010052003331",240.00,"D",888.00,"D",.00,.00,"333","GGSL"
"OHBFG","2109","010367000025",4.00,"D",111.93,"D",82.00,.00,"0002","GGSL"
"OHBFG","2109","010367001107",24.00,"D",191.28,"D",84.00,.00,"0110","GGSL"
"OHBFG","2109","010367001206",17.00,"D",791.18,"D",7.00,.00,"0120","GGSL"
"OHBFG","2109","010367001305",93.00,"D",5567.19,"D",263.00,.00,"0130","GGSL"
"OHBFG","2109","010367001503",26.00,"D",1100.91,"D",516.00,6.00,"0150","GGSL"
"OHBFG","2109","010367004603",8.00,"D",37.71,"D",.00,.00,"460","GGSL"
"OHBFG","2109","010367005600",48.00,"D",208.32,"D",.00,.00,"0560-8","GGSL"
"OHBFG","2109","010367011106",104.00,"D",452.64,"D",192.00,.00,"1110","GGSL"
"OHBFG","2109","010367011120",8.00,"D",36.16,"D",8.00,.00,"1112","GGSL"
"OHBFG","2109","010367011304",56.00,"D",360.56,"D",32.00,.00,"1130","GGSL"
"OHBFG","2109","010367011403",8.00,"D",25.68,"D",.00,.00,"11408","GGSL"
"OHBFG","2109","010367011519",8.00,"D",30.16,"D",.00,.00,"11518","GGSL"
"OHBFG","2109","010367011601",8.00,"D",64.80,"D",8.00,.00,"1160","GGSL"
"OHBFG","2109","010367011625",16.00,"D",129.60,"D",.00,.00,"1162","GGSL"
"OHBFG","2109","010367012301",384.00,"D",1386.24,"D",.00,.00,"1230","GGSL"
"OHBFG","2109","010367012400",1092.00,"D",5844.36,"D",.00,.00,"1240","GGSL"
"OHBFG","2109","010515125105",8.00,"D",2735.83,"D",13.00,.00,"58012510US","GGSL"
"OHBFG","2109","010515125112",1.00,"D",321.22,"D",15.00,.00,"58012511US","GGSL"
"OHBFG","2109","010515125136",71.00,"D",24139.72,"D",86.00,.00,"58012513US","GGSL"
"OHBFG","2109","010515190066",2.00,"D",60.00,"D",.00,.00,"82119006","GGSL"
"OHBFG","2109","010515203865",.00,"Z",31.12,"D",48.00,.00,"1A120386","GGSL"
"OHBFG","2109","010515300021",4.00,"D",597.92,"D",.00,.00,"2A130002","GGSL"
"OHBFG","2109","010515366072",4.00,"D",849.40,"D",4.00,.00,"58036607US","GGSL"
"OHBFG","2109","010515366096",33.00,"D",7665.40,"D",97.00,.00,"58036609US","GGSL"
"OHBFG","2109","010515400066",7.00,"D",528.73,"D",14.00,.00,"2A040006","GGSL"
"OHBFG","2109","010515703105",5.00,"D",1468.36,"D",7.00,.00,"1A170310","GGSL"
"OHBFG","2109","010515751397",12.00,"D",216.24,"D",36.00,.00,"62071079","GGSL"
"OHBFG","2109","011192105947",16.00,"D",340.32,"D",16.00,.00,"KHEATMAT","GGSL"
"OHBFG","2109","011423941276",6.00,"D",26.40,"D",24.00,.00,"HG-94127","GGSL"
"OHBFG","2109","012162010209",36.00,"D",460.80,"D",120.00,.00,"AC1210","GGSL"
"OHBFG","2109","012162020109",12.00,"D",79.08,"D",10.00,.00,"FE12X5","GGSL"
"OHBFG","2109","012162030108",12.00,"D",124.32,"D",24.00,.00,"MN1210","GGSL"
"OHBFG","2109","012783252507",40.00,"D",475.60,"D",.00,.00,"25250","GGSL"
"OHBFG","2109","012783252606",6.00,"D",237.72,"D",6.00,.00,"25260-6","GGSL"
"OHBFG","2109","012783453324",10.00,"D",107.50,"D",20.00,.00,"45332","GGSL"
"OHBFG","2109","013887000643",-1.00,"C",-128.07,"C",.00,.00,"064","GGSL"
"OHBFG","2109","013887100855",2.00,"D",93.72,"D",5.00,.00,"085-33","GGSL"
"OHBFG","2109","014021014182",-68.00,"C",-362.30,"C",312.00,.00,"1024","GGSL"
"OHBFG","2109","014021014182",1.00,"D",328.76,"D",.00,.00,"1060","GGSL"
"OHBFG","2109","014408000005",156.00,"D",2617.68,"D",2114.00,336.00,"CL-1","GGSL"
"OHBFG","2109","014717527019",6.00,"D",77.46,"D",12.00,.00,"52701","GGSL"
"OHBFG","2109","016069000059",12.00,"D",78.48,"D",12.00,.00,"TP-15C","GGSL"
"OHBFG","2109","016069000073",48.00,"D",314.64,"D",384.00,.00,"BN-1","GGSL"
"OHBFG","2109","016069000080",72.00,"D",462.12,"D",1764.00,.00,"BN-2","GGSL"
"OHBFG","2109","016069000134",6.00,"D",153.24,"D",36.00,.00,"BN-3","GGSL"
"OHBFG","2109","016069000158",24.00,"D",582.72,"D",18.00,.00,"BN-5","GGSL"
"OHBFG","2109","016069000196",36.00,"D",357.12,"D",216.00,36.00,"TP-30C","GGSL"
"OHBFG","2109","016069000301",5.00,"D",64.51,"D",72.00,.00,"OW-6","GGSL"
"OHBFG","2109","016069000325",156.00,"D",1411.99,"D",264.00,.00,"HG-25","GGSL"
"OHBFG","2109","016069000332",78.00,"D",1311.91,"D",262.00,.00,"HG-50","GGSL"
"OHBFG","2109","016069000387",204.00,"D",1665.12,"D",88.00,48.00,"GF-1015","GGSL"
"OHBFG","2109","016069000493",102.00,"D",1719.61,"D",984.00,12.00,"DX-7","GGSL"
"OHBFG","2109","016069000509",24.00,"D",595.44,"D",114.00,.00,"DX-14","GGSL"
"OHBFG","2109","016069000608",45.00,"D",126.90,"D",.00,.00,"RAP-15","GGSL"
"OHBFG","2109","016069000721",24.00,"D",162.23,"D",36.00,.00,"TSD-12","GGSL"
"OHBFG","2109","016069000769",54.00,"D",323.82,"D",270.00,.00,"PN-10","GGSL"
"OHBFG","2109","016069000776",372.00,"D",2505.60,"D",927.00,.00,"PN-14","GGSL"
"OHBFG","2109","016069000790",750.00,"D",13549.14,"D",384.00,.00,"PN-28","GGSL"
"OHBFG","2109","016069002183",12.00,"D",59.16,"D",96.00,.00,"HST-100","GGSL"
"OHBFG","2109","016069003654",9.00,"D",132.57,"D",18.00,.00,"PIN-9","GGSL"
"OHBFG","2109","016069003937",96.00,"D",329.28,"D",672.00,.00,"GS-20","GGSL"
"OHBFG","2109","016069003937",144.00,"D",507.96,"D",396.00,.00,"GS-20C","GGSL"
"OHBFG","2109","016069003944",496.00,"D",14427.16,"D",8.00,.00,"PN-45","GGSL"
"OHBFG","2109","016069004019",140.00,"D",1164.24,"D",560.00,.00,"GF-4050","GGSL"
"OHBFG","2109","016069004798",28.00,"D",545.24,"D",187.00,.00,"E3-16B","GGSL"
"OHBFG","2109","016069004989",90.00,"D",896.91,"D",48.00,.00,"HGP-1012","GGSL"
"OHBFG","2109","016069005047",30.00,"D",61.20,"D",270.00,.00,"TG1-30W","GGSL"
"OHBFG","2109","016069005856",24.00,"D",128.64,"D",.00,.00,"DCLLF4-12","GGSL"
"OHBFG","2109","016069006259",24.00,"D",633.84,"D",48.00,.00,"DXP-12","GGSL"
"OHBFG","2109","016069006280",8.00,"D",82.80,"D",8.00,.00,"RHO-4A","GGSL"
"OHBFG","2109","016069006679",16.00,"D",335.20,"D",8.00,.00,"RHO-4US","GGSL"
"OHBFG","2109","017171003020",10.00,"D",14.60,"D",10.00,.00,"R302CT","GGSL"
"OHBFG","2109","017849001044",6.00,"D",67.27,"D",30.00,.00,"CLA104","GGSL"
"OHBFG","2109","017849001051",6.00,"D",78.24,"D",24.00,.00,"CLA105","GGSL"
"OHBFG","2109","017849001068",10.00,"D",209.32,"D",78.00,.00,"CLA106","GGSL"
"OHBFG","2109","017849001075",14.00,"D",299.64,"D",64.00,.00,"CLA107","GGSL"
"OHBFG","2109","017849006001",6.00,"D",63.66,"D",6.00,.00,"LRB600","GGSL"
"OHBFG","2109","017849010992",6.00,"D",114.48,"D",.00,.00,"CLA109","GGSL"
"OHBFG","2109","017849043938",12.00,"D",71.52,"D",.00,.00,"LRB439C","GGSL"
"OHBFG","2109","017849099720",70.00,"D",1283.87,"D",36.00,.00,"CLA099","GGSL"
"OHBFG","2109","017849100723",7.00,"D",155.33,"D",20.00,.00,"CLA100","GGSL"
"OHBFG","2109","017849101720",9.00,"D",199.56,"D",126.00,.00,"CLA101","GGSL"
"OHBFG","2109","017849103724",4.00,"D",177.64,"D",.00,.00,"CLA103","GGSL"
"OHBFG","2109","017849110227",6.00,"D",113.60,"D",9.00,.00,"CLA110","GGSL"
"OHBFG","2109","017849114447",12.00,"D",188.98,"D",.00,.00,"CLA114","GGSL"
"OHBFG","2109","017849115550",10.00,"D",187.10,"D",21.00,.00,"CLA115","GGSL"
