"IAFOST","2102","6-84653",1145,"MIDWEST DESIGN IMPORTS, INC.","GGPO"
"IAFOST","2102","6-84743",42,"SOUTHERN PATIO","GGPO"
"IAFOST","2102","6-94349",6129,"BACK TO NATURE","GGPO"
"IAFOST","2102","6-99064",3944,"ST. GABRIEL ORGANICS","GGPO"
"IAFOST","2102","7-10895",4968,"NURSERY SUPPLIES INC.","GGPO"
"IAFOST","2102","7-13740",0,"RADIANS INC","GGPO"
"IAFOST","2102","7-14982",7151,"ESSCHERT DESIGN USA LLC","GGPO"
"IAFOST","2102","7-15038",171,"PANACEA","GGPO"
"IAFOST","2102","7-15064",98,"WORLD SOURCE PARTNERS LLC","GGPO"
"IAFOST","2102","7-19908",5281,"ACHLA DESIGNS","GGPO"
"IAFOST","2102","7-26232",46,"JACKSON POTTERY","GGPO"
"IAFOST","2102","7-26783",8250,"PLASTEC INDUSTRIES","GGPO"
"IAFOST","2102","7-27744",25636,"VERY COOL STUFF","GGPO"
"IAFOST","2102","7-29331",1115,"LAKELAND MILLS, INC.","GGPO"
"IAFOST","2102","7-30883",4524,"LAWSON PRODUCTS, CORP.","GGPO"
"IAFOST","2102","7-32221",65388,"VOLUNTARY PURCHASING GROUPS","GGPO"
"IAFOST","2102","7-33853",3020,"MILLER HORTICULTURAL","GGPO"
"IAFOST","2102","7-39503",7669,"LIFETYME SEED COMPANY","GGPO"
"IAFOST","2102","7-45487",4268,"WORLD SOURCE PARTNERS LLC","GGPO"
"IAFOST","2102","7-50227",10071,"CUEVAS WHOLESALE GROUP","GGPO"
"IAFOST","2102","7-52587",1780,"WILLERT HOME PRODUCTS INC.","GGPO"
"IAFOST","2102","7-58606",11717,"SPOONTIQUES","GGPO"
"IAFOST","2102","7-59181",7419,"LAND AND SEA","GGPO"
"IAFOST","2102","7-59188",2949,"CURTIS WAGNER PLACTICS CORP.","GGPO"
"IAFOST","2102","7-59834",2188,"NATURAL PACK / DBA SUPERMOSS","GGPO"
"IAFOST","2102","7-66063",20710,"ATHENS STONE CASTING","GGPO"
"IAFOST","2102","7-70932",1036,"THE HC COMPANIES INC","GGPO"
"IAFOST","2102","7-79711",123,"LAKELAND MILLS, INC.","GGPO"
"IAFOST","2102","7-82906",2280,"VIP INTERNATIONAL","GGPO"
"IAFOST","2102","7-83929",3470,"PYGAR, INC","GGPO"
"IAFOST","2102","7-84654",1898,"BELDEN PLASTICS","GGPO"
"IAFOST","2102","8-09048",32328,"RED CARPET STUDIOS","GGPO"
"IAFOST","2102","8-10021",1268,"OREGON WIRE PRODUCTS, LLC","GGPO"
"IAFOST","2102","8-10021",653,"SARASOTA GREEN GROUP LLC","GGPO"
"IAFOST","2102","8-10033",728,"GLOBAL GLOVE & SAFETY","GGPO"
"IAFOST","2102","8-10292",428,"GLOBAL GLOVE & SAFETY","GGPO"
"IAFOST","2102","8-11214",1689,"BLOEM, LLC","GGPO"
"IAFOST","2102","8-11381",1487,"PATIO ESSENTIALS","GGPO"
"IAFOST","2102","8-12754",8029,"CREEKSIDE SOILS","GGPO"
"IAFOST","2102","8-13001",-398,"ARCADIA GARDEN PRODUCTS","GGPO"
"IAFOST","2102","8-14174",4793,"BLOEM, LLC","GGPO"
"IAFOST","2102","8-14567",1722,"WORLD SOURCE PARTNERS LLC","GGPO"
"IAFOST","2102","8-15094",100,"PATIO ESSENTIALS","GGPO"
"IAFOST","2102","8-16368",833,"GLOBAL GLOVE & SAFETY","GGPO"
"IAFOST","2102","8-16871",2457,"CHIVE INC","GGPO"
"IAFOST","2102","8-17085",932,"GREAT STATE CORPORATION","GGPO"
"IAFOST","2102","8-17504",2580,"THE ENVIRONMENTAL FACTOR","GGPO"
"IAFOST","2102","8-17976",5239,"BEYOND BORDERS","GGPO"
"IAFOST","2102","8-17987",188,"CONTINENTAL ART CENTER INC.","GGPO"
