"IAFOST","2107","000000000000",0,"Z",0,"Z",0,222,,"GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,1004,,"GGSL"
"IAFOST","2107","000000000000",2,"D",108,"D",0,1,,"GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,3423,,"GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,46,,"GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,74,,"GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,24,,"GGSL"
"IAFOST","2107","000000000000",9,"D",43,"D",0,0,,"GGSL"
"IAFOST","2107","000000000000",63,"D",8095,"D",0,132,,"GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,40,,"GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,22,,"GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,1,,"GGSL"
"IAFOST","2107","000000000000",2,"D",4487,"D",0,2781,,"GGSL"
"IAFOST","2107","000000000000",6,"D",110,"D",0,12,,"GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",9,0,"01","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",1,0,"01631K","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",5,0,"01632","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",89,0,"10000544","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",2,0,"10000887","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,192,"1000101-12","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,120,"1000101-14","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,24,"1000101-16","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,45,"1000105-14","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",1,0,"10001067","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,20,"1000108F-12","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,60,"1000108F-14","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",3,0,"10001251","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",3,0,"10001306","GGSL"
"IAFOST","2107","000000000000",55,"D",3461,"D",17,0,"10001369","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",3,0,"10001415","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",13,0,"10001417","GGSL"
"IAFOST","2107","000000000000",3,"D",334,"D",4,0,"10001430","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",12,0,"10001431","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",1,0,"10001496","GGSL"
"IAFOST","2107","000000000000",2,"D",247,"D",6,0,"10001616","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",1,0,"10001619","GGSL"
"IAFOST","2107","000000000000",1,"D",90,"D",15,0,"10001620","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,20,"1000201-12","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",1,0,"10005891","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,70,"1000705","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,90,"1000901W","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",16,0,"1001","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",2,0,"1001","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",10,0,"1001.2","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",1,0,"1001.3","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",37,0,"1002","GGSL"
"IAFOST","2107","000000000000",1,"D",30,"D",0,0,"101070","GGSL"
"IAFOST","2107","000000000000",1,"D",62,"D",1,0,"10114400","GGSL"
"IAFOST","2107","000000000000",3,"D",309,"D",1,0,"10121961","GGSL"
"IAFOST","2107","000000000000",6,"D",568,"D",12,0,"10122497","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",2,0,"10125607","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",23,0,"10128436","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",24,0,"10129558","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",2,0,"10131389","GGSL"
"IAFOST","2107","000000000000",1,"D",30,"D",0,0,"101946","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,1,"101948","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,2,"101983","GGSL"
"IAFOST","2107","000000000000",1,"D",44,"D",0,2,"101993","GGSL"
"IAFOST","2107","000000000000",1,"D",36,"D",0,1,"101996","GGSL"
"IAFOST","2107","000000000000",2,"D",83,"D",0,1,"101997","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,1,"102003","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,2,"102070","GGSL"
"IAFOST","2107","000000000000",1,"D",44,"D",0,0,"102111","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,1,"102117","GGSL"
"IAFOST","2107","000000000000",1,"D",205,"D",0,0,"102127","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,2,"102145","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",16,0,"1026","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",74,0,"1027","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",102,0,"1112(1912)","GGSL"
"IAFOST","2107","000000000000",3,"D",72,"D",0,0,"11364","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,1,"11736","GGSL"
"IAFOST","2107","000000000000",2,"D",29,"D",0,0,"11748","GGSL"
"IAFOST","2107","000000000000",2,"D",72,"D",0,0,"11750","GGSL"
"IAFOST","2107","000000000000",2,"D",67,"D",0,0,"11753","GGSL"
"IAFOST","2107","000000000000",2,"D",37,"D",0,0,"11757","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",9,0,"11-80010","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,1,"120116","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",4,0,"12809000","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,6,"12817","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,2,"12834","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,24,"12854","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,200,"12856","GGSL"
"IAFOST","2107","000000000000",0,"Z",0,"Z",0,50,"12859","GGSL"
