"IAFOST","2111","000000000000",1,"C",62,"C",0,21,,"GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,1,,"GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,6,,"GGSL"
"IAFOST","2111","000000000000",311,"D",1334,"D",0,0,,"GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,38,,"GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,4,,"GGSL"
"IAFOST","2111","000000000000",1,"D",15,"D",0,1,,"GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,34,,"GGSL"
"IAFOST","2111","000000000000",2,"D",58,"D",0,6,,"GGSL"
"IAFOST","2111","000000000000",2,"D",51,"D",0,13,,"GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,2329,,"GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,13,,"GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",9,0,"01","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",1,0,"01631K","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",5,0,"01632","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",99,22,"10000544","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",2,0,"10000887","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,192,"1000101-12","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,120,"1000101-14","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,24,"1000101-16","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,45,"1000105-14","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",1,0,"10001067","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,20,"1000108F-12","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,400,"1000108F-14","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",2,0,"10001251","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",3,0,"10001306","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",51,0,"10001369","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",2,0,"10001415","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",11,12,"10001417","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",18,8,"10001430","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",12,0,"10001431","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",1,0,"10001496","GGSL"
"IAFOST","2111","000000000000",2,"D",247,"D",6,0,"10001616","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",1,0,"10001619","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",4,0,"10001620","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,4,"10001-EB","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,20,"1000201-12","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,2,"10003-AZ","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,2,"10003-EB","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,4,"10004-EB","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",1,0,"10005891","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,70,"1000705","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,2,"10008-AZ","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",0,80,"1000901W","GGSL"
"IAFOST","2111","000000000000",0,"Z",0,"Z",16,0,"1001","GGSL"
